bill_id,topic,gamma,topic_label,is_artifact
1752356,5,2.0089863825937696e-4,procedural_artifact,TRUE
1752393,5,2.192488861681405e-4,procedural_artifact,TRUE
1752416,5,1.3524551352912532e-4,procedural_artifact,TRUE
1752417,5,1.6965911374631004e-4,procedural_artifact,TRUE
1752450,5,1.882912625682195e-4,procedural_artifact,TRUE
1752452,5,5.520548652427461e-4,procedural_artifact,TRUE
1752508,5,9.981443836629113e-5,procedural_artifact,TRUE
1752535,5,2.275632109893582e-4,procedural_artifact,TRUE
1752589,5,2.1726437537977625e-4,procedural_artifact,TRUE
1752596,5,5.78672703467899e-4,procedural_artifact,TRUE
1752602,5,4.9749999016536584e-5,procedural_artifact,TRUE
1753333,5,1.3916612636760705e-4,procedural_artifact,TRUE
1753413,5,1.1681611343215743e-4,procedural_artifact,TRUE
1753476,5,7.4433694664964e-5,procedural_artifact,TRUE
1753513,5,4.1493880659781675e-5,procedural_artifact,TRUE
1753932,5,1.3524551352926738e-4,procedural_artifact,TRUE
1754388,5,1.912923967894592e-4,procedural_artifact,TRUE
1754758,5,1.4957236273580268e-4,procedural_artifact,TRUE
1754940,5,1.9058168135329985e-5,procedural_artifact,TRUE
1755019,5,3.7812472130579333e-4,procedural_artifact,TRUE
1755062,5,1.928291279337395e-4,procedural_artifact,TRUE
1755378,5,3.266652257774965e-4,procedural_artifact,TRUE
1755394,5,6.115822144741382e-5,procedural_artifact,TRUE
1755654,5,2.2634449834671547e-5,procedural_artifact,TRUE
1755774,5,1.9439074942916913e-4,procedural_artifact,TRUE
1755790,5,2.8080678395897633e-4,procedural_artifact,TRUE
1756258,5,2.1726437537978555e-4,procedural_artifact,TRUE
1756582,5,9.322423716096636e-5,procedural_artifact,TRUE
1756743,5,9.21505553471901e-5,procedural_artifact,TRUE
1757083,5,2.775597145294153e-4,procedural_artifact,TRUE
1757207,5,4.0355338917351857e-4,procedural_artifact,TRUE
1757269,5,4.2979838102631176e-5,procedural_artifact,TRUE
1757669,5,5.055465182689546e-4,procedural_artifact,TRUE
1758424,5,2.172643753798085e-4,procedural_artifact,TRUE
1758516,5,4.5738094409659855e-4,procedural_artifact,TRUE
1758536,5,1.2871822277346542e-4,procedural_artifact,TRUE
1759207,5,1.5051023770008967e-4,procedural_artifact,TRUE
1759389,5,1.5145994853700664e-4,procedural_artifact,TRUE
1759982,5,1.7849026483737375e-4,procedural_artifact,TRUE
1760007,5,2.875343008821903e-4,procedural_artifact,TRUE
1760029,5,7.390188698021727e-4,procedural_artifact,TRUE
1760052,5,1.9439074942912432e-4,procedural_artifact,TRUE
1760104,5,5.93437966684889e-5,procedural_artifact,TRUE
1760109,5,1.9282912793375167e-4,procedural_artifact,TRUE
1760733,5,6.765314858775494e-4,procedural_artifact,TRUE
1761307,5,4.0997779800546646e-5,procedural_artifact,TRUE
1761556,5,1.1681611343225262e-4,procedural_artifact,TRUE
1761558,5,1.0740726518992523e-4,procedural_artifact,TRUE
1761608,5,1.7982747021918607e-4,procedural_artifact,TRUE
1761668,5,4.104540889391071e-4,procedural_artifact,TRUE
1761716,5,1.3916612636770845e-4,procedural_artifact,TRUE
1761906,5,1.8538284174385755e-4,procedural_artifact,TRUE
1761926,5,4.1759489627740237e-4,procedural_artifact,TRUE
1761936,5,1.595120421276043e-4,procedural_artifact,TRUE
1761977,5,1.8396206656284578e-4,procedural_artifact,TRUE
1761979,5,3.2666522577751904e-4,procedural_artifact,TRUE
1762177,5,9.286357400412278e-5,procedural_artifact,TRUE
1762193,5,1.505102376999246e-4,procedural_artifact,TRUE
1762194,5,2.567754120531314e-4,procedural_artifact,TRUE
1762264,5,9.507040739581958e-5,procedural_artifact,TRUE
1762525,5,1.5741980745609703e-4,procedural_artifact,TRUE
1762655,5,3.412091400313106e-5,procedural_artifact,TRUE
1762663,5,2.623892122748963e-4,procedural_artifact,TRUE
1762988,5,1.9282912793378763e-4,procedural_artifact,TRUE
1763048,5,2.6825396448500633e-4,procedural_artifact,TRUE
1763118,5,2.2126998452194835e-4,procedural_artifact,TRUE
1763303,5,1.477312462851252e-4,procedural_artifact,TRUE
1764138,5,1.726265874007008e-5,procedural_artifact,TRUE
1764139,5,1.3601186360675922e-4,procedural_artifact,TRUE
1764208,5,3.9688088689636755e-4,procedural_artifact,TRUE
1764444,5,1.7086682325676646e-4,procedural_artifact,TRUE
1764486,5,3.968808868963677e-4,procedural_artifact,TRUE
1764545,5,1.3997768498374744e-4,procedural_artifact,TRUE
1764628,5,9.075686914375928e-5,procedural_artifact,TRUE
1764785,5,6.115822144737865e-5,procedural_artifact,TRUE
1764853,5,4.5738094409656716e-4,procedural_artifact,TRUE
1765469,5,1.3011369302012952e-4,procedural_artifact,TRUE
1765646,5,2.7438688074039094e-4,procedural_artifact,TRUE
1765799,5,9.04150096967867e-5,procedural_artifact,TRUE
1766167,5,0.07980975568285252,procedural_artifact,TRUE
1766243,5,1.8977996561901975e-4,procedural_artifact,TRUE
1766264,5,9.818134918533913e-5,procedural_artifact,TRUE
1766471,5,1.584590188183314e-4,procedural_artifact,TRUE
1766523,5,7.781177913305853e-5,procedural_artifact,TRUE
1766797,5,1.853828417438474e-4,procedural_artifact,TRUE
1766809,5,1.616606408536033e-4,procedural_artifact,TRUE
1766849,5,1.6729419830523187e-4,procedural_artifact,TRUE
1766880,5,1.4593490404885245e-4,procedural_artifact,TRUE
1766883,5,4.4059018139162707e-4,procedural_artifact,TRUE
1766893,5,2.652891792959985e-4,procedural_artifact,TRUE
1766926,5,2.134012131341809e-4,procedural_artifact,TRUE
1766930,5,2.4623888214615194e-4,procedural_artifact,TRUE
1766942,5,4.559219686760095e-5,procedural_artifact,TRUE
1766956,5,1.7982747021915127e-4,procedural_artifact,TRUE
1767042,5,2.153154675619928e-4,procedural_artifact,TRUE
1767062,5,2.62389212274857e-4,procedural_artifact,TRUE
1767829,5,1.1738739705310874e-4,procedural_artifact,TRUE
1767892,5,1.943907494292056e-4,procedural_artifact,TRUE
1768288,5,1.5145994853694742e-4,procedural_artifact,TRUE
1768294,5,2.487911075759274e-4,procedural_artifact,TRUE
1768344,5,1.0280698961745999e-4,procedural_artifact,TRUE
1768433,5,1.3153975225708214e-4,procedural_artifact,TRUE
1768477,5,2.808067839590024e-4,procedural_artifact,TRUE
1768551,5,4.85112167945657e-4,procedural_artifact,TRUE
1769392,5,2.3422489309566077e-4,procedural_artifact,TRUE
1769636,5,1.4332083350129476e-4,procedural_artifact,TRUE
1769921,5,1.0740726518985975e-4,procedural_artifact,TRUE
1770273,5,1.9282912793366344e-4,procedural_artifact,TRUE
1770326,5,1.3226456878360338e-4,procedural_artifact,TRUE
1770402,5,1.9129239678958987e-4,procedural_artifact,TRUE
1771035,5,1.49572362735815e-4,procedural_artifact,TRUE
1771577,5,5.474224408806156e-5,procedural_artifact,TRUE
1771606,5,1.9597787093532693e-4,procedural_artifact,TRUE
1772019,5,2.5139679391107407e-4,procedural_artifact,TRUE
1772035,5,2.3684119360948512e-5,procedural_artifact,TRUE
1772554,5,1.5538174766184236e-4,procedural_artifact,TRUE
1772966,5,4.2750195909181675e-5,procedural_artifact,TRUE
1773110,5,1.0414515726022531e-4,procedural_artifact,TRUE
1773128,5,1.9179996160334035e-5,procedural_artifact,TRUE
1773200,5,1.0193382026050061e-4,procedural_artifact,TRUE
1773406,5,1.8396206656285267e-4,procedural_artifact,TRUE
1773467,5,1.266802529061296e-4,procedural_artifact,TRUE
1773469,5,2.233286916787913e-4,procedural_artifact,TRUE
1773492,5,2.3653298076749683e-4,procedural_artifact,TRUE
1773711,5,0.020047065597337186,procedural_artifact,TRUE
1773883,5,5.055465182689432e-4,procedural_artifact,TRUE
1773885,5,1.6386791237473793e-4,procedural_artifact,TRUE
1773892,5,3.454714956496938e-4,procedural_artifact,TRUE
1774329,5,4.2498856476251134e-4,procedural_artifact,TRUE
1774544,5,2.3196141474254392e-4,procedural_artifact,TRUE
1774555,5,4.249885647623935e-4,procedural_artifact,TRUE
1775227,5,1.825629034057039e-4,procedural_artifact,TRUE
1775786,5,4.7486309406261665e-5,procedural_artifact,TRUE
1775790,5,2.3158557160968303e-5,procedural_artifact,TRUE
1775881,5,2.0259427063221434e-4,procedural_artifact,TRUE
1775894,5,1.729998394373001e-5,procedural_artifact,TRUE
1776065,5,1.7982747021919341e-4,procedural_artifact,TRUE
1776202,5,8.12352016899808e-5,procedural_artifact,TRUE
1776213,5,1.0837716976251331e-4,procedural_artifact,TRUE
1776278,5,1.8977996561905038e-4,procedural_artifact,TRUE
1776284,5,8.068904609493799e-5,procedural_artifact,TRUE
1776325,5,1.595120421275361e-4,procedural_artifact,TRUE
1776349,5,1.6275679332669745e-4,procedural_artifact,TRUE
1776368,5,8.940471112416148e-5,procedural_artifact,TRUE
1776373,5,1.1625036335881609e-4,procedural_artifact,TRUE
1776447,5,1.0065152667602344e-4,procedural_artifact,TRUE
1776738,5,1.7587464091662716e-4,procedural_artifact,TRUE
1777170,5,4.175948962774391e-4,procedural_artifact,TRUE
1777175,5,0.08908270268229104,procedural_artifact,TRUE
1777196,5,2.1531546756202368e-4,procedural_artifact,TRUE
1778240,5,7.070630996728784e-5,procedural_artifact,TRUE
1778447,5,3.904254469136999e-4,procedural_artifact,TRUE
1778566,5,1.7982747021917317e-4,procedural_artifact,TRUE
1778884,5,1.450530159392755e-4,procedural_artifact,TRUE
1779229,5,0.9995034576241657,procedural_artifact,TRUE
1779576,5,1.3959674988232682e-5,procedural_artifact,TRUE
1780248,5,0.5002225349208418,procedural_artifact,TRUE
1780251,5,8.745036787692826e-5,procedural_artifact,TRUE
1780264,5,1.0107535814815706e-4,procedural_artifact,TRUE
1780317,5,1.0459898821094724e-4,procedural_artifact,TRUE
1780321,5,2.0785736775551307e-4,procedural_artifact,TRUE
1780394,5,1.399776849836067e-4,procedural_artifact,TRUE
1780409,5,2.078573677555845e-4,procedural_artifact,TRUE
1780556,5,3.392799880707482e-5,procedural_artifact,TRUE
1780587,5,2.567754120530682e-4,procedural_artifact,TRUE
1780591,5,0.19470382037166997,procedural_artifact,TRUE
1780622,5,0.201618557441573,procedural_artifact,TRUE
1780626,5,0.2779636779285434,procedural_artifact,TRUE
1780641,5,1.9923115381849634e-4,procedural_artifact,TRUE
1780665,5,2.77559714529338e-4,procedural_artifact,TRUE
1780690,5,0.292530091952642,procedural_artifact,TRUE
1780733,5,1.1191428254227694e-4,procedural_artifact,TRUE
1780808,5,4.516327958885168e-5,procedural_artifact,TRUE
1781001,5,0.9995034576241659,procedural_artifact,TRUE
1781004,5,8.428134083097163e-4,procedural_artifact,TRUE
1781064,5,3.7226051031717666e-4,procedural_artifact,TRUE
1781080,5,2.808067839590039e-4,procedural_artifact,TRUE
1781272,5,1.3011369302022135e-4,procedural_artifact,TRUE
1781373,5,1.486461037559362e-4,procedural_artifact,TRUE
1781384,5,2.4258581528579808e-5,procedural_artifact,TRUE
1781408,5,1.524217207205026e-4,procedural_artifact,TRUE
1781447,5,1.0551862032881936e-4,procedural_artifact,TRUE
1781477,5,5.58893990643977e-5,procedural_artifact,TRUE
1781647,5,4.488285812419465e-4,procedural_artifact,TRUE
1781651,5,3.3927998807029254e-5,procedural_artifact,TRUE
1781716,5,3.868517965788741e-5,procedural_artifact,TRUE
1781819,5,2.008986382592219e-4,procedural_artifact,TRUE
1781862,5,2.56775412053111e-4,procedural_artifact,TRUE
1781983,5,2.487911075759619e-4,procedural_artifact,TRUE
1782015,5,1.745953671721512e-4,procedural_artifact,TRUE
1782108,5,0.15778332692091449,procedural_artifact,TRUE
1782131,5,1.344877509660279e-4,procedural_artifact,TRUE
1782211,5,0.2678542678999331,procedural_artifact,TRUE
1782215,5,0.18573892519402574,procedural_artifact,TRUE
1782220,5,2.420964745059152e-5,procedural_artifact,TRUE
1782222,5,0.18373539661356925,procedural_artifact,TRUE
1782236,5,1.9923115381843354e-4,procedural_artifact,TRUE
1782819,5,0.01790648021030086,procedural_artifact,TRUE
1782922,5,0.15778332692091449,procedural_artifact,TRUE
1782927,5,2.2332869167899442e-4,procedural_artifact,TRUE
1782965,5,1.708668232566117e-4,procedural_artifact,TRUE
1783149,5,1.119142825423119e-4,procedural_artifact,TRUE
1783480,5,2.2756321098942723e-4,procedural_artifact,TRUE
1783963,5,8.52756043839097e-5,procedural_artifact,TRUE
1784121,5,3.813207776511572e-5,procedural_artifact,TRUE
1784149,5,3.7226051031723564e-4,procedural_artifact,TRUE
1784266,5,8.263349387479275e-5,procedural_artifact,TRUE
1784289,5,6.079873798501099e-4,procedural_artifact,TRUE
1784628,5,1.4773124628500868e-4,procedural_artifact,TRUE
1784652,5,0.3685155511451393,procedural_artifact,TRUE
1784656,5,0.09344318519092214,procedural_artifact,TRUE
1784665,5,1.4682758109573325e-4,procedural_artifact,TRUE
1784684,5,0.17596977489233945,procedural_artifact,TRUE
1784817,5,8.809225239081233e-5,procedural_artifact,TRUE
1785139,5,4.851121679456649e-4,procedural_artifact,TRUE
1785985,5,8.40607614942159e-6,procedural_artifact,TRUE
1789436,5,2.233286916790052e-4,procedural_artifact,TRUE
1789610,5,0.1774015069384182,procedural_artifact,TRUE
1789671,5,4.1045408893903445e-4,procedural_artifact,TRUE
1789676,5,0.36444591060223636,procedural_artifact,TRUE
1789697,5,0.08854708968287411,procedural_artifact,TRUE
1789746,5,5.027096316150371e-5,procedural_artifact,TRUE
1789785,5,1.3346482579850982e-5,procedural_artifact,TRUE
1790907,5,0.12011969592009052,procedural_artifact,TRUE
1791034,5,6.478994414810401e-5,procedural_artifact,TRUE
1791045,5,4.328989316588383e-5,procedural_artifact,TRUE
1791207,5,1.5051023769997583e-4,procedural_artifact,TRUE
1791290,5,1.486461037558412e-4,procedural_artifact,TRUE
1791442,5,3.3408557832062256e-5,procedural_artifact,TRUE
1791453,5,1.2216701255103192e-4,procedural_artifact,TRUE
1791561,5,5.833425426457754e-5,procedural_artifact,TRUE
1791615,5,1.266802529060842e-4,procedural_artifact,TRUE
1791771,5,2.2542606724035947e-4,procedural_artifact,TRUE
1791800,5,3.454714956497026e-4,procedural_artifact,TRUE
1791876,5,1.5145994853687443e-4,procedural_artifact,TRUE
1791901,5,4.75502193346747e-4,procedural_artifact,TRUE
1791913,5,4.573809440966121e-4,procedural_artifact,TRUE
1791946,5,3.180095571775018e-4,procedural_artifact,TRUE
1792081,5,3.8685179657902555e-5,procedural_artifact,TRUE
1792157,5,6.444206006098822e-5,procedural_artifact,TRUE
1792472,5,2.69858581038684e-5,procedural_artifact,TRUE
1792477,5,2.2756321098937199e-4,procedural_artifact,TRUE
1793668,5,0.37410381991454306,procedural_artifact,TRUE
1793820,5,1.1913527313448696e-4,procedural_artifact,TRUE
1794020,5,2.9459208345765294e-4,procedural_artifact,TRUE
1794031,5,7.961847387800773e-5,procedural_artifact,TRUE
1794058,5,2.815711921304544e-5,procedural_artifact,TRUE
1794102,5,2.9986234337974122e-5,procedural_artifact,TRUE
1794177,5,2.6238921227490254e-4,procedural_artifact,TRUE
1794339,5,1.0551862032879904e-4,procedural_artifact,TRUE
1794731,5,0.09790138066658384,procedural_artifact,TRUE
1794886,5,1.8396206656281388e-4,procedural_artifact,TRUE
1794967,5,5.777264605464294e-5,procedural_artifact,TRUE
1795005,5,6.927781749134051e-5,procedural_artifact,TRUE
1795013,5,2.3422489309562135e-4,procedural_artifact,TRUE
1795595,5,5.833425426440258e-5,procedural_artifact,TRUE
1795625,5,1.78003245792583e-5,procedural_artifact,TRUE
1795972,5,3.311721921247057e-4,procedural_artifact,TRUE
1796141,5,2.153154675620684e-4,procedural_artifact,TRUE
1796439,5,1.696591137462534e-4,procedural_artifact,TRUE
1796459,5,1.7982747021907028e-4,procedural_artifact,TRUE
1796506,5,1.745953671721845e-4,procedural_artifact,TRUE
1796783,5,2.8091214529798913e-5,procedural_artifact,TRUE
1796945,5,2.8695702168782075e-5,procedural_artifact,TRUE
1796964,5,8.015018521694029e-5,procedural_artifact,TRUE
1797041,5,2.38887009643888e-4,procedural_artifact,TRUE
1797085,5,8.874362942681542e-5,procedural_artifact,TRUE
1797098,5,1.5438238002574611e-4,procedural_artifact,TRUE
1797181,5,1.2342335736846853e-4,procedural_artifact,TRUE
1797184,5,3.6106134872090386e-4,procedural_artifact,TRUE
1797223,5,2.3196141474277082e-4,procedural_artifact,TRUE
1797230,5,1.758746409166033e-4,procedural_artifact,TRUE
1797241,5,1.5145994853695024e-4,procedural_artifact,TRUE
1797318,5,3.0980074769160107e-4,procedural_artifact,TRUE
1797382,5,0.06311880361864729,procedural_artifact,TRUE
1797493,5,1.1625036335879479e-4,procedural_artifact,TRUE
1797568,5,2.743868807403832e-4,procedural_artifact,TRUE
1797676,5,9.420454927328482e-4,procedural_artifact,TRUE
1797726,5,2.9326777572441236e-5,procedural_artifact,TRUE
1798263,5,4.488285812420356e-4,procedural_artifact,TRUE
1798413,5,0.23069131445903285,procedural_artifact,TRUE
1798423,5,0.49713145702135736,procedural_artifact,TRUE
1798483,5,4.662655661435531e-4,procedural_artifact,TRUE
1798533,5,1.6057915458361858e-4,procedural_artifact,TRUE
1798715,5,1.1569006682202526e-4,procedural_artifact,TRUE
1798914,5,3.020050636459983e-4,procedural_artifact,TRUE
1799002,5,2.3196141474275548e-4,procedural_artifact,TRUE
1799077,5,2.998623433790834e-5,procedural_artifact,TRUE
1799101,5,1.1625036335877767e-4,procedural_artifact,TRUE
1799135,5,4.755021933467258e-4,procedural_artifact,TRUE
1799145,5,2.2332869167886657e-4,procedural_artifact,TRUE
1799154,5,7.008694857989053e-5,procedural_artifact,TRUE
1799161,5,2.5148123785462837e-5,procedural_artifact,TRUE
1799206,5,6.084815142633411e-5,procedural_artifact,TRUE
1799263,5,1.862922329572607e-5,procedural_artifact,TRUE
1799474,5,4.4004142982797634e-5,procedural_artifact,TRUE
1799565,5,3.405698049003625e-4,procedural_artifact,TRUE
1799946,5,5.037646802194887e-5,procedural_artifact,TRUE
1800455,5,6.98828990433103e-5,procedural_artifact,TRUE
1800458,5,0.0979582249030086,procedural_artifact,TRUE
1800477,5,0.6245960969801247,procedural_artifact,TRUE
1800499,5,1.616606408538583e-4,procedural_artifact,TRUE
1800618,5,6.243076016355116e-5,procedural_artifact,TRUE
1800662,5,9.899115883373913e-5,procedural_artifact,TRUE
1800885,5,1.2735236775884146e-4,procedural_artifact,TRUE
1800929,5,2.692531640654411e-5,procedural_artifact,TRUE
1807992,5,2.2756321098936982e-4,procedural_artifact,TRUE
1808037,5,2.00114895943236e-5,procedural_artifact,TRUE
1808209,5,5.316598585642985e-5,procedural_artifact,TRUE
1808292,5,1.0193382026057885e-4,procedural_artifact,TRUE
1808496,5,2.53339185819999e-5,procedural_artifact,TRUE
1809685,5,5.786727034679468e-4,procedural_artifact,TRUE
1810039,5,4.776982100687468e-5,procedural_artifact,TRUE
1810048,5,1.9129239678962858e-4,procedural_artifact,TRUE
1810058,5,1.7200806696552838e-5,procedural_artifact,TRUE
1810572,5,1.468275810958982e-4,procedural_artifact,TRUE
1810608,5,2.4373848904116156e-4,procedural_artifact,TRUE
1810683,5,1.4957236273581192e-4,procedural_artifact,TRUE
1810914,5,4.2498856476251416e-4,procedural_artifact,TRUE
1811154,5,2.808067839589705e-4,procedural_artifact,TRUE
1811165,5,3.7226051031719043e-4,procedural_artifact,TRUE
1811390,5,1.8829126256821992e-4,procedural_artifact,TRUE
1811521,5,1.7459536717204436e-4,procedural_artifact,TRUE
1812429,5,3.4056980490037306e-4,procedural_artifact,TRUE
1812711,5,2.212699845219828e-4,procedural_artifact,TRUE
1812965,5,9.818134918536025e-5,procedural_artifact,TRUE
1812984,5,2.682539644848904e-4,procedural_artifact,TRUE
1813048,5,1.0236854301237251e-4,procedural_artifact,TRUE
1813194,5,6.038889706585247e-5,procedural_artifact,TRUE
1813386,5,0.18418832858025733,procedural_artifact,TRUE
1813502,5,4.2149645360264414e-5,procedural_artifact,TRUE
1813524,5,2.698585810373257e-5,procedural_artifact,TRUE
1813702,5,2.957975660577766e-5,procedural_artifact,TRUE
1813823,5,7.307409263126205e-5,procedural_artifact,TRUE
1813887,5,0.0010677629292288238,procedural_artifact,TRUE
1813926,5,7.857593811460961e-5,procedural_artifact,TRUE
1814323,5,5.235425612757322e-5,procedural_artifact,TRUE
1817859,5,5.258363856873327e-5,procedural_artifact,TRUE
1818085,5,1.124385201622803e-4,procedural_artifact,TRUE
1818104,5,8.20684400266387e-5,procedural_artifact,TRUE
1818319,5,5.608948399424599e-6,procedural_artifact,TRUE
1818493,5,2.8525194849160595e-5,procedural_artifact,TRUE
1818659,5,5.608948399424599e-6,procedural_artifact,TRUE
1818743,5,0.01766223272276824,procedural_artifact,TRUE
1820169,5,4.851121679456851e-4,procedural_artifact,TRUE
1820660,5,2.3653298076749783e-4,procedural_artifact,TRUE
1821303,5,1.91292396789641e-4,procedural_artifact,TRUE
1822262,5,2.1531546756203398e-4,procedural_artifact,TRUE
1823366,5,9.507040739580121e-5,procedural_artifact,TRUE
1823464,5,0.7780754633977631,procedural_artifact,TRUE
1823475,5,8.907294368829295e-5,procedural_artifact,TRUE
1824150,5,2.0785736775558392e-4,procedural_artifact,TRUE
1824264,5,1.696591137462338e-4,procedural_artifact,TRUE
1824894,5,5.876267850518508e-5,procedural_artifact,TRUE
1825646,5,0.010682740166235988,procedural_artifact,TRUE
1825723,5,0.13532654630799928,procedural_artifact,TRUE
1826224,5,2.4879110757587616e-4,procedural_artifact,TRUE
1826260,5,2.3888700964380785e-4,procedural_artifact,TRUE
1826468,5,5.258363856874023e-5,procedural_artifact,TRUE
1828078,5,2.932677757275988e-5,procedural_artifact,TRUE
1828472,5,1.9282912793363373e-4,procedural_artifact,TRUE
1828598,5,7.285230655129391e-5,procedural_artifact,TRUE
1828664,5,1.7717279970795021e-4,procedural_artifact,TRUE
1828695,5,0.2987381250568807,procedural_artifact,TRUE
1829033,5,0.24708739363381924,procedural_artifact,TRUE
1829319,5,2.1726437537974289e-4,procedural_artifact,TRUE
1829485,5,2.775597145294143e-4,procedural_artifact,TRUE
1829902,5,2.9825251879316624e-4,procedural_artifact,TRUE
1830231,5,3.557107116920374e-4,procedural_artifact,TRUE
1831252,5,0.2054412043684616,procedural_artifact,TRUE
1831275,5,9.215055534731364e-5,procedural_artifact,TRUE
1831312,5,1.6965911374627776e-4,procedural_artifact,TRUE
1831666,5,0.02079096037107865,procedural_artifact,TRUE
1832569,5,0.440512321991379,procedural_artifact,TRUE
1832637,5,3.405698049002559e-4,procedural_artifact,TRUE
1832874,5,2.2332869167898613e-4,procedural_artifact,TRUE
1832912,5,2.5139679391107656e-4,procedural_artifact,TRUE
1832928,5,0.0011174724062303976,procedural_artifact,TRUE
1833121,5,1.5438238002585684e-4,procedural_artifact,TRUE
1833265,5,1.253570838218394e-4,procedural_artifact,TRUE
1833770,5,0.011207845634856472,procedural_artifact,TRUE
1833876,5,3.856088594415523e-5,procedural_artifact,TRUE
1833997,5,0.1710965958064617,procedural_artifact,TRUE
1834024,5,1.5639413806553374e-4,procedural_artifact,TRUE
1834055,5,0.18560973605195763,procedural_artifact,TRUE
1834142,5,2.2332869167900467e-4,procedural_artifact,TRUE
1834229,5,3.3580526261519256e-4,procedural_artifact,TRUE
1834409,5,1.8256290340574894e-4,procedural_artifact,TRUE
1834485,5,1.1458552195416385e-4,procedural_artifact,TRUE
1834540,5,2.1340121313411731e-4,procedural_artifact,TRUE
1834825,5,2.3422489309567112e-4,procedural_artifact,TRUE
1834934,5,0.20928817622681353,procedural_artifact,TRUE
1835118,5,2.462388821461331e-4,procedural_artifact,TRUE
1835214,5,2.567754120530895e-4,procedural_artifact,TRUE
1835445,5,0.016421850899303772,procedural_artifact,TRUE
1835475,5,0.2404198218568707,procedural_artifact,TRUE
1835508,5,1.1854689288295869e-4,procedural_artifact,TRUE
1835794,5,5.929679538701144e-4,procedural_artifact,TRUE
1836231,5,3.3580526261520796e-4,procedural_artifact,TRUE
1836310,5,3.856088594413915e-5,procedural_artifact,TRUE
1836390,5,2.254260672403082e-4,procedural_artifact,TRUE
1836567,5,2.248602444173491e-5,procedural_artifact,TRUE
1836875,5,3.266652257775073e-4,procedural_artifact,TRUE
1836909,5,1.2279197147394913e-4,procedural_artifact,TRUE
1836917,5,5.055465182689127e-4,procedural_artifact,TRUE
1836928,5,4.0513401550197434e-5,procedural_artifact,TRUE
1836970,5,2.7755971452942725e-4,procedural_artifact,TRUE
1837036,5,2.4373848904116896e-4,procedural_artifact,TRUE
1837081,5,2.808067839589983e-4,procedural_artifact,TRUE
1837108,5,3.241597436577983e-5,procedural_artifact,TRUE
1837322,5,1.4957236273587177e-4,procedural_artifact,TRUE
1837684,5,1.5339578548801268e-4,procedural_artifact,TRUE
1837742,5,0.9118229410069626,procedural_artifact,TRUE
1837745,5,0.7177990015502026,procedural_artifact,TRUE
1837788,5,0.4746767010353555,procedural_artifact,TRUE
1838119,5,2.2126998452203105e-4,procedural_artifact,TRUE
1838348,5,6.079873798500709e-4,procedural_artifact,TRUE
1838425,5,0.001117472406230382,procedural_artifact,TRUE
1838529,5,6.178793943353745e-5,procedural_artifact,TRUE
1838536,5,1.0107535814807067e-4,procedural_artifact,TRUE
1838567,5,1.2032973105229355e-4,procedural_artifact,TRUE
1838572,5,1.1037049578879096e-4,procedural_artifact,TRUE
1838583,5,2.7755971452941266e-4,procedural_artifact,TRUE
1838703,5,3.6287386521664556e-5,procedural_artifact,TRUE
1838751,5,1.0645456665368362e-4,procedural_artifact,TRUE
1838758,5,5.520548652427316e-4,procedural_artifact,TRUE
1838824,5,5.7912031879343766e-5,procedural_artifact,TRUE
1839058,5,0.9923324856057026,procedural_artifact,TRUE
1839060,5,0.21149459340369942,procedural_artifact,TRUE
1839081,5,0.3308844879877674,procedural_artifact,TRUE
1839093,5,0.4848197746239497,procedural_artifact,TRUE
1839100,5,0.9901879601747235,procedural_artifact,TRUE
1839208,5,3.0585323901920143e-4,procedural_artifact,TRUE
1839290,5,1.5538174766183306e-4,procedural_artifact,TRUE
1839296,5,3.311721921247424e-4,procedural_artifact,TRUE
1839388,5,0.028047517651324027,procedural_artifact,TRUE
1839413,5,1.959778709353293e-4,procedural_artifact,TRUE
1839465,5,1.2216701255095817e-4,procedural_artifact,TRUE
1839639,5,2.8972794674288914e-5,procedural_artifact,TRUE
1839762,5,1.7262658739763704e-5,procedural_artifact,TRUE
1839798,5,5.277780823058787e-4,procedural_artifact,TRUE
1839822,5,2.8937865812252603e-5,procedural_artifact,TRUE
1839824,5,5.6815420960773026e-5,procedural_artifact,TRUE
1839853,5,5.929679538701133e-4,procedural_artifact,TRUE
1839906,5,6.038889706592265e-5,procedural_artifact,TRUE
1839911,5,5.05888118968385e-5,procedural_artifact,TRUE
1840030,5,2.5955196075770013e-4,procedural_artifact,TRUE
1840116,5,2.0881947906564096e-5,procedural_artifact,TRUE
1840188,5,6.790590216473331e-5,procedural_artifact,TRUE
1840198,5,2.719991507115874e-5,procedural_artifact,TRUE
1840325,5,5.786727034678826e-4,procedural_artifact,TRUE
1840329,5,2.2486024441648366e-5,procedural_artifact,TRUE
1840544,5,2.6528917929600837e-4,procedural_artifact,TRUE
1840723,5,4.149388065983825e-5,procedural_artifact,TRUE
1840763,5,6.907844542949748e-5,procedural_artifact,TRUE
1840953,5,3.067603110110912e-5,procedural_artifact,TRUE
1840957,5,1.5538174766187169e-4,procedural_artifact,TRUE
1840965,5,1.5438238002578482e-4,procedural_artifact,TRUE
1840988,5,3.098007476916019e-4,procedural_artifact,TRUE
1841070,5,7.263186267679258e-5,procedural_artifact,TRUE
1841097,5,6.968003418810548e-5,procedural_artifact,TRUE
1841099,5,6.404306179681244e-4,procedural_artifact,TRUE
1841127,5,1.1738739705303801e-4,procedural_artifact,TRUE
